ID,"Item title","Final URL","Image URL","Item description","Item category",Price,"Sale price"
490,"Prestige: Split - Zadar - Split 2022",cruise-split-zadar-split-prestige-2022,/storage/ships/prestige_(6).jpg,"<p>The Croatian coastline north of Split has so much to offer, however, surprisingly, it often goes overlooked. The good news is: North Dalmatia is way less crowded than the south, which brings more opportunities to explore the main highlights without hords of tourists. Listen to the famous Sea Organ in the 3,000-year-old city of Zadar, stroll along the picturesque seafront of &Scaron;ibenik, enjoy multiple stops for swimming and delicious meals on board.&nbsp;</p>",Deluxe,-,-
235,"Diamond: Dubrovnik to Split 2021",cruise-dubrovnik-split-diamond-2021,/storage/ships/diamond-exterior-001.jpg,,Deluxe,-,-
491,"Premier: Zadar to Dubrovnik 2022",cruise-zadar-dubrovnik-premier-2022,/storage/ships/premier.jpg,"<p>Fancy a cruise that covers a significant part of the Croatian coast? Hop on a beautiful ship in the elegant historic town of Zadar that will take you down to the southernmost Croatian city of Dubrovnik. On your way to the Pearl of the Adriatic explore well known places like Split, Trogir, Hvar, Mjet and Korčula. Visit fascinating museums, swim in the crystal-clear sea, enjoy local cuisine and wines.</p>","Deluxe Superior",-,-
236,"Diamond: Split to Dubrovnik 2021",cruise-split-dubrovnik-diamond-2021,/storage/ships/diamond-exterior-001.jpg,,Deluxe,-,-
492,"Ban: Split to Dubrovnik 2022",cruise-split-dubrovnik-ban-2022,/storage/ships/ban-lead-001.jpg,"<p>Treat yourself to a gorgeous one way cruise from the medieval city of Split to poshy Dubrovnik. All the must-see Croatian highlights are here: Hvar, Brač, Mljet, Korčula and Vis, but at the same time the cruise offers a little extra that will make your journey unforgettable: some rural experience, oyster tasting, real Dalmatian dinner and swim stops in picturesque lagoons. Apart from that, enjoy a high level of personalized service, delicious meals on board, spacious sundeck with hot tub and comfortable cabins.&nbsp;</p>","Deluxe Superior",-,-
237,"Fenix: Dubrovnik to Split 2021",cruise-dubrovnik-split-fenix,/storage/ships/fenix_(1)2.jpg,,"Deluxe Superior",-,-
493,"Ban: Dubrovnik to Split 2022",cruise-dubrovnik-split-ban-2022,/storage/ships/ban-lead-001.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Brač, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting and dinner at a rural Dalmatian estate. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>","Deluxe Superior",-,-
238,"Fenix: Split to Dubrovnik 2021",cruise-split-dubrovnik-fenix,/storage/ships/fenix_(1)2.jpg,,"Deluxe Superior",-,-
494,"Ave Maria: Dubrovnik to Dubrovnik 2022",cruise-dubrovnik-dubrovnik-ave-maria-2022,/storage/ships/cruise-split-dubrovnik-ave-maria.jpg,"<p>We've got something special for all Dubrovnik lovers over there: the beauty of this famous historic city leaves every one breathless, moreover, the area near Dubrovnik includes many places that can also be considered as real jewels of the entire Mediterranean region. All this makes Dubrovnik a perfect base port for your sea adventure: Southern Dalmatia is literally filled with history, culture, unique architecture and gorgeous nature. Explore Croatia's top spots like Hvar, Split, Brač, Korčula. The vibrant town of Makarska is a popular resort, known for its sandy beaches and attractive summer night life. A visit to Mljet National Park on the other hand will make you fully immersed in the stunning nature of Croatia's south and its bucolic lifestyle.&nbsp;</p>
<p>&nbsp;</p>","Deluxe Superior",-,-
239,"New star: Dubrovnik to Split 2021",cruise-dubrovnik-split-new-star-2021,/storage/ships/newstar-lead-004-cut.jpg,,Deluxe,-,-
495,"Black Swan: Opatija to Opatija 2022",cruise-opatija-opatija-black-swan-2022,/storage/ships/20180818_132521(0).jpg,"<p>A great adventure for every one who wants to stick to the elegant Opatija region, and see more of it. This cruise will bring you to some hidden treasures of Croatia's northernmost part of the coast: Rab, Cres, Krk and Mali Lo&scaron;inj. The northern route is incredibly beautiful, so this journey brings the opportunity to explore many gems of the area close to Istria. Inspiring walking tours through Opatija, Lo&scaron;inj, Zadar, Rab and Krk, delicious meals on board, small travelling company and swimming in fantastic locations are just some of the cruise's highlights</p>","Deluxe Superior",-,-
240,"New Star: Split to Dubrovnik 2021",cruise-split-dubrovnik-new-star-2021,/storage/ships/newstar-lead-004-cut.jpg,,Deluxe,-,-
496,"Adriatic Sun: Dubrovnik to Split 2022",cruise-dubrovnik-split-adriatic-sun-2022,/storage/ships/IMG_8104.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
241,"Symphony: Dubrovnik to Split 2021",cruise-dubrovnik-split-symphony,/storage/ships/symhony-lead-002-cut.jpg,,"Deluxe Superior",-,-
497,"Aurelia: Cruise Opatija - Split 2022",cruise-opatija-split-aurelia-2022,/storage/ships/aurelia1.jpg,"<p>A week-long itinerary from the beautiful Opatija to Split, the second largest city in Croatia, is literally packed with unforgettable destinations, gastronomic delights and great swim stops in picturesque locations. Enjoy a relaxing sailing on a lovely fully equipped mini cruiser, visit the famous national parks Brijuni and Kornati, explore the vibrant cities like Zadar and Pula, indulge in local cuisine and take a dip into the crystal-clear waters of the Adriatic sea.&nbsp;</p>","Deluxe Superior",-,-
242,"Symphony: Split to Dubrovnik 2021",cruise-split-dubrovnik-symphony,/storage/ships/symhony-lead-002-cut.jpg,,"Deluxe Superior",-,-
498,"Fantazija: Split to Split 2022",cruise-split-split-fantazija-2022,/storage/ships/1_IMG_9543.jpg,"<p>The perfect option for everybody who visits Croatia for the first time. Stop off at the most popular destinations: Hvar, Brać, Korcula, Mljet and last but not least &ndash; Dubrovnik, one of Croatia's most visited historical towns located in the very south of the country. This signature cruise offers a great portion of inspiring sight-seeing, fantastic swim stops, nature experience and incredible local cuisine. Both embarkation and disembarkation is in Split, which makes it easier in terms of arranging flights and holiday extension after the cruise.&nbsp;&nbsp;</p>",Deluxe,-,-
243,"Cristal: Dubrovnik to Split 2021",cruise-dubrovnik-split-cristal-2021,/storage/ships/cristal-exterior-002.jpg,,"Deluxe Superior",-,-
245,"Adriatic King: Split to Dubrovnik 2021",cruise-split-dubrovnik-adriatic-king,/storage/ships/adriatic-king1.jpg,,"Deluxe Superior",-,-
501,"Infinity: Split to Split 2022",cruise-split-split-infinity-2022,/storage/ships/infinity-cover.photo_(1).jpg,"<p>The perfect option for everybody who visits Croatia for the first time. Stop off at the most popular destinations: Hvar, Brać, Korcula, Mljet and last but not least &ndash; Dubrovnik, one of Croatia's most visited historical towns located in the very south of the country. This signature cruise offers a great portion of inspiring sight-seeing, fantastic swim stops, nature experience and incredible local cuisine. Both embarkation and disembarkation is in Split, which makes it easier in terms of arranging flights and holiday extension after the cruise.&nbsp;&nbsp;</p>","Deluxe Superior",-,-
246,"Adriatic Queen: Split to Split 2021",cruise-split-split-adriatic-queen-2021,/storage/ships/adriatic_queen.jpg,,Deluxe,-,-
502,"Aurelia: Split to Split 2022",cruise-split-split-aurelia-2022,/storage/ships/aurelia1.jpg,"<p>The perfect option for everybody who visits Croatia for the first time. Stop off at the most popular destinations: Hvar, Brać, Korcula, Mljet and last but not least &ndash; Dubrovnik, one of Croatia's most visited historical towns located in the very south of the country. This signature cruise offers a great portion of inspiring sight-seeing, fantastic swim stops, nature experience and incredible local cuisine. Both embarkation and disembarkation is in Split, which makes it easier in terms of arranging flights and holiday extension after the cruise.&nbsp;&nbsp;</p>","Deluxe Superior",-,-
247,"Arca: Split to Split 2021",cruise-split-sibenik-split-arca-2021,/storage/ships/arca.jpg,,"Deluxe Superior",-,-
248,"Bella: Split to Split 2021",cruise-split-split-bella-2021,/storage/ships/Bella_-_004.jpg,,"Deluxe Superior",-,-
504,"Fantazija: Split to Dubrovnik 2022",cruise-split-dubrovnik-fantazija-2022,/storage/ships/1_IMG_9543.jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure.&nbsp;Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>
<p>&nbsp;</p>",Deluxe,-,-
249,"Desire: Split to Split 2021",cruise-split-split-desire-2021,/storage/ships/desire.jpg,,"Deluxe Superior",-,-
505,"Ave Maria: Split to Dubrovnik 2022",cruise-split-dubrovnik-ave-maria-2022,/storage/ships/cruise-split-dubrovnik-ave-maria.jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure. Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>","Deluxe Superior",-,-
250,"Equator: Dubrovnik to Dubrovnik 2021",cruise-dubrovnik-dubrovnik-equator-2021,/storage/ships/equator.jpg,,Deluxe,-,-
507,"Fantazija: Dubrovnik to Split 2022",cruise-dubrovnik-split-fantazija-2022,/storage/ships/1_IMG_9543.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>",Deluxe,-,-
252,"Freedom: Split to Dubrovnik 2021",cruise-split-dubrovnik-freedom-2021,/storage/ships/Freedom_-_006.jpg,,"Deluxe Superior",-,-
508,"Riva: Dubrovnik to Split 2022",cruise-dubrovnik-split-riva-2022,/storage/ships/001.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>",Deluxe,-,-
253,"Princess Aloha: Dubrovnik to Dubrovnik 2021",cruise-dubrovnik-dubrovnik-princess-aloha-2021,/storage/ships/aloha.jpg,,"Premium Superior",-,-
509,"Adriatic Pearl: Split to Split 2022",cruise-split-split-adriatic-pearl-2022,/storage/ships/cruise-omis-dubrovnik-adriatic-pearl_(1).jpg,"<p>The capital of Dalmatia is often chosen as the first port of call all thanks to its convenient geographic position and stunning UNESCO World Heritage site. The city has very eclectic appeal, with many things to experience. Explore the charming coastal towns as you make your way down to Dubrovnik and back, sit back on the topdeck and relax with a good book as you soak up some sun and enjoy the gorgeous Croatian archipelago. For the ultimate in sea delights, there are plenty of swim stops in the turquoise-blue waters of the Adriatic.</p>",Deluxe,-,-
254,"Ambassador: Dubrovnik to Split 2021",cruise-dubrovnik-split-ambassador-2021,/storage/ships/MS_Ambassador.jpg,,"Deluxe Superior",-,-
510,"Admiral: Split to Opatija 2022",cruise-split-opatija-admiral-2022,/storage/ships/admiral-cover-photo.jpg,"<p>Split is an excellent place to start your sea adventure regardless the sailing itinerary. The route going up north towards Istria becomes increasingly popular all thanks to its fantastic nature and beautiful coastal towns. You&rsquo;ll stop on the island of Korcula, sunny Hvar and visit the popular Blue Cave as well as explore two of the country&rsquo;s beautiful national parks, Brijuni and Kornati. The popular ancient Roman cities like Zadar and Pula are also parts of the route.&nbsp;</p>",Deluxe,-,-
255,"Ambassador: Split to Dubrovnik 2021",cruise-split-dubrovnik-ambassador-2021,/storage/ships/MS_Ambassador.jpg,,"Deluxe Superior",-,-
511,"Futura: Cruise Opatija - Split 2022",cruise-opatija-split-futura-2022,/storage/ships/cruise-dubrovnik-split-futura.jpg,"<p>A week-long itinerary from the beautiful Opatija to Split, the second largest city in Croatia, is literally packed with unforgettable destinations, gastronomic delights and great swim stops in picturesque locations. Enjoy a relaxing sailing on a lovely fully equipped mini cruiser, visit the famous national parks Brijuni and Kornati, explore the vibrant cities like Zadar and Pula, indulge in local cuisine and take a dip into the crystal-clear waters of the Adriatic sea.&nbsp;</p>","Deluxe Superior",-,-
